text,meta_text,flag
"<sep> hi <sep> hey <sep> i would like a job, please <sep> i have a job at google <sep> i am good at design, perhaps for google or amazon <sep> for engineer or manger <sep> how about google engineer <sep> that would be alright for my skills <sep> grear i have a position in beijing <sep> any other cities? <sep> beijing is my last choice for location <sep> sydney <sep> that would be better - sydney <sep> holidays aren't too important <sep> i would prefer a higher salary <sep> maybe i can send a proposal <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi. <sep> i am looking for a job. <sep> willing to travel to tokyo, sydney or seoul <sep> how are you looking on salary/company? <sep> yes, i am expecting a salary around 35 to 40 <sep> i would like to be an engineer at apple or a manager with facebook. <sep> but i  do have some designer experience as well. i'll see what openings you have and go from there. <sep> are you willing to work at google at all as a manager? <sep> for the right salary and holiday, i think so. <sep> do you have an open position for a google manager in seoul? <sep> not in seoul, only tokyo <sep> i am also willing to relocate to sydney. <sep> i will counter with this proposal. <sep> if you can increase the salary/holiday somewhat, we could meet in the middle hopefully. <sep> 43 would be the minimum salary i'd accept with 3 holidays. <sep> we have a deal. <sep> perfect <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<end>']",0
<sep> howdy <sep> hi <sep> tokyo and beijing are the best workplaces for me <sep> do either of those work for you? <sep> i like beijing <sep> cool <sep> alright <sep> how many holidays do you like <sep> well lets come back to that after we figure out my position <sep> oh right. which company do you like more <sep> sales at any company would work honestly <sep> okay how about a job as sales at google? <sep> perfect <sep> im fine with 2 weekly holidays <sep> could we do 41 for salary? <sep> how about 40? <sep> sure ^.^ <sep> okay sounds good <end>,"['<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<end>']",0
<sep> hii <sep> hi <sep> i want to work in google <sep> can you tell your qualification and personal details <sep> engineer <sep> how much u r willing to pay me <sep> ok willing to pay 30 per hour <sep> comeon atleast 45 <sep> comeon i am a designer <sep> hello r u there <sep> ok i get it ready to give 40 <sep> okk deal <sep> ok good <sep> okk good <sep> accept my proposal <sep> noo i want in  apple and iam a designer not a engineer <sep> ok you said you are engineer ok anyway you need work in apple company <sep> yaa i need to work in apple u have yo understand engineer wont do good for me i need designer <sep> propose ur offer <sep> ok sure i will recruit in apple company can i know what kind of designer you are <sep> apple model designer <sep> propose ur offer <sep> ok what kind of offer you need <sep> designer in apple <sep> ok i will recruit you in apple company as designer <sep> propose ur offer <sep> my offer expectation of salary from you <sep> 35 <sep> will do <sep> ok 32 is my offer and monthly 2 days leave and work place sydney <sep> okk send ur offer <sep> my offer is above send <sep> it is not apple and it is not a desiner post <sep> sales post in amazon <sep> comeon man what is ur prob i have come so low on my salart and place why still ur arguing <sep> ok man you don't need designer post  you ready to accept my offer as engineer or sales <sep> okk send ur offer <sep> need a better one than this need apple <sep> score is very low <sep> wait <sep> can u give a 3 day leave per week <sep> ok am considering wait <sep> no <sep> already i have send my final offer <sep> can i get 45 dollar it will do good <sep> no man this is my final offer accept it <sep> okk man no prob i will accept ur offer thank u well done <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
"<sep> hello <sep> best for me is manager at facebook, does that work for you <sep> beijing? <sep> perfect <sep> what's more important to you, salary or holiday? <sep> is the salary negotiable? <sep> yes <sep> i can't do designer at facebook unless everything else is favorable to me <sep> beijing is great for both of us it appears <sep> better for me is designer at google <sep> if manager at facebook doesnt work <sep> how's that? i can go up holiday for a bit lower salary <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello, how are you today? <sep> hello, i hope you are doing well. my name is kevin. <sep> i'm doing well. ready for some football soon. <sep> i'm fine thank you <sep> we have some good engineering positions open <sep> is that something you're looking for? <sep> i mean have available <sep> would amazon be good? <sep> yes, amazon would work well. <sep> in tokyo? <sep> i would prefer beijing or sydney. <sep> can do beijing <sep> that looks great. <sep> i will make one proposal and see how you like it as well. <sep> does this work for you? <end>","['<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<greet>', '<end>']",0
"<sep> hello! <sep> i am looking for a job <sep> i  would really prefer a position of engineer at amazon <sep> i also need to be in tokyo <sep> hi, what are you looking for in terms of salary? <sep> salary is pretty flexible <sep> how do you feel about sydney? <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
"<sep> hi <sep> hi , i am an engineer and would like to work in seoul <sep> how about apple engineer in seoul at 40/hr and 5 holidays <sep> apple engineer isn't hiring <sep> what are the next 3 jobs that suit you <sep> or i would work at google or facebook <sep> i could even do manager at google <sep> i'll see about manager at google <sep> seoul is okay, though the pay and holidays won't be great <sep> what do you think of this offer? <sep> could you do 1 more holiday? <sep> or 33 <sep> i can up the pay a little <sep> do you prefer holidays or salary? <sep> both are the same to me <sep> i can do 35 an hour <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> how are you? <sep> good <sep> and you? <sep> i am good.  what are you looking at for a position? <sep> a position that will allow me to enhance <sep> i like challenge <sep> sales? <sep> no <sep> what were you looking for? <sep> manager <sep> you are too high <end>,"['<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<greet>', '<end>']",0
<sep> hey <sep> hey! <sep> i think sales at anywhere but google would be good <sep> would apple work? <sep> sure <sep> what do you ewant to pick next <sep> any place besides tokyp work? <sep> tokyo* <sep> sydney ok? <sep> i can do that :) <sep> is salary or holiday more important for you? <sep> salary but they are pretty close <sep> maybe $35 and 4 vaca days? <sep> ok let me see if this would work? <sep> lol <sep> i feel like we can't make a better deal <sep> this was so nice and easy :) <sep> it would be dumb to try <sep> agreed! <sep> have a great night <sep> you too! <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi! lets get a good deal for both of us!! <sep> my dream would be designer <sep> hello there how can i help you? <sep> alright, have a good spot at google for a designer <sep> thats really low <sep> can you do amazon or apple? <sep> or apple sales? <sep> i can go low on salary <sep> hmm i could do amazon but it would have to be seoul or beijing <sep> amazon designer <sep> beijing works <sep> 23 a hour and 4 holiday? <sep> ok ill offer this and see what you think <sep> i could do that as well hold on <end>","['<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
<sep> hi <sep> hi there <sep> i'm looking for a job <sep> let me see <sep> how about 40000? <sep> working in tokyo <sep> i'm looking for an engineering position <sep> ok i can work with that <sep> thats actually perfect <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<end>']",0
"<sep> can i help you find a good job? <sep> howare you? <sep> let me browse the openings, here... <sep> an engineer at apple doesn't seem out of bounds. <sep> let me see what i can do <sep> is that all the jobs you like? <sep> i also enjoy holidays and travel destinations. <sep> that's too low! <sep> i need something more economically engaging. <sep> what would you suggest? <sep> 28 with a review after 30 days. <end>","['<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi! <sep> hey <sep> let's work a deal. <sep> ok! <sep> amazon manager <sep> would work <sep> google manager <sep> i hope we can, what is your preference. <sep> google sales <sep> ??? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
<sep> hello.  i am in search of a new job abroad. <sep> i have a background in management <sep> hey sorry i was lagging <sep> no problem...i understand <sep> so what is most important for you <sep> do you have an managerial openings? <sep> manager at google <sep> pay? <sep> location? <sep> 40 per hour <sep> can you work in seoul? <sep> sounds great <sep> can you send a formal offer <end>,"['<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hi! <sep> what is most important for you! :) <sep> what positions do you have? <sep> google designer is my dream position <sep> let me see what i can do <sep> honeslty... google is terrible over here <sep> apple is great? <sep> apple designer <sep> i can work with that <sep> what are the top 4 positions you're hiring for? <sep> city? <sep> i can do antyhgin but tokyo <sep> anything* <sep> seoul or sydney <sep> i can work with seoul <sep> thoughts on this? <sep> that's good <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<end>']",0
